movie_id,title,user_id,rating
568,Bhaji,215948,5.0
568,Bhaji,216371,1.0
568,Bhaji,216806,4.0
568,Bhaji,216840,4.0
568,Bhaji,217157,3.0
568,Bhaji,217300,3.0
568,Bhaji,218180,4.0
568,Bhaji,218722,4.0
568,Bhaji,219604,4.0
568,Bhaji,219953,4.0
568,Bhaji,220232,4.0
568,Bhaji,220451,5.0
568,Bhaji,221271,4.0
568,Bhaji,221478,4.0
568,Bhaji,221677,4.0
568,Bhaji,222037,4.0
568,Bhaji,224249,5.0
568,Bhaji,225356,3.0
568,Bhaji,226163,4.0
568,Bhaji,226880,3.0
568,Bhaji,227161,3.0
568,Bhaji,227749,4.0
568,Bhaji,228691,3.0
568,Bhaji,229987,3.0
568,Bhaji,230183,3.0
568,Bhaji,230189,5.0
568,Bhaji,230663,4.0
568,Bhaji,231062,4.0
568,Bhaji,231603,4.0
568,Bhaji,234791,5.0
568,Bhaji,234994,4.0
568,Bhaji,235132,3.0
568,Bhaji,235369,4.0
568,Bhaji,235818,4.0
568,Bhaji,236566,4.0
568,Bhaji,236709,3.0
568,Bhaji,237215,4.0
568,Bhaji,237276,4.0
568,Bhaji,237421,4.0
568,Bhaji,239347,2.0
568,Bhaji,240274,3.0
568,Bhaji,241022,4.0
568,Bhaji,241883,3.0
568,Bhaji,242820,4.0
568,Bhaji,244580,4.0
568,Bhaji,247032,3.0
568,Bhaji,248019,3.0
568,Bhaji,248278,5.0
568,Bhaji,248683,3.0
568,Bhaji,249944,3.0
568,Bhaji,250874,4.0
568,Bhaji,251311,4.0
568,Bhaji,251414,3.0
568,Bhaji,251837,4.0
568,Bhaji,252311,4.0
568,Bhaji,253552,4.0
568,Bhaji,253818,4.0
568,Bhaji,254476,4.0
568,Bhaji,257921,4.0
568,Bhaji,259386,2.0
568,Bhaji,259444,3.0
568,Bhaji,259980,1.0
568,Bhaji,260239,4.0
568,Bhaji,260502,2.0
568,Bhaji,260612,2.0
568,Bhaji,260923,4.0
568,Bhaji,261292,5.0
568,Bhaji,261325,2.0
568,Bhaji,263727,2.0
568,Bhaji,265078,4.0
568,Bhaji,265810,3.0
568,Bhaji,266165,3.0
568,Bhaji,266547,3.0
568,Bhaji,267199,3.0
568,Bhaji,267622,4.0
568,Bhaji,268329,5.0
568,Bhaji,268778,3.0
568,Bhaji,270223,3.0
568,Bhaji,270583,2.0
568,Bhaji,270616,3.0
568,Bhaji,271592,5.0
568,Bhaji,272277,4.0
568,Bhaji,272414,4.0
568,Bhaji,273091,4.0
568,Bhaji,273452,3.0
568,Bhaji,275204,4.0
568,Bhaji,275888,3.0
568,Bhaji,276648,3.0
568,Bhaji,276719,5.0
568,Bhaji,278097,5.0
568,Bhaji,278133,5.0
568,Bhaji,279424,4.0
568,Bhaji,279599,3.0
568,Bhaji,280660,3.5
568,Bhaji,281342,5.0
568,Bhaji,281674,3.0
568,Bhaji,281786,3.0
568,Bhaji,282489,3.0
568,Bhaji,282697,5.0
568,Bhaji,282742,5.0
1900,Children,221,4.5
1900,Children,642,3.0
1900,Children,697,4.0
1900,Children,719,4.5
1900,Children,1158,4.0
1900,Children,1507,4.5
1900,Children,1931,4.0
1900,Children,2243,4.5
1900,Children,2440,3.0
1900,Children,3081,4.0
1900,Children,3450,4.0
1900,Children,3571,5.0
1900,Children,3814,5.0
1900,Children,4009,5.0
1900,Children,4124,5.0
1900,Children,4349,5.0
1900,Children,4796,4.0
1900,Children,4900,4.0
1900,Children,5353,5.0
1900,Children,5410,5.0
1900,Children,5598,4.0
1900,Children,5964,5.0
1900,Children,6301,5.0
1900,Children,6628,5.0
1900,Children,6767,5.0
1900,Children,7705,4.0
1900,Children,8527,1.5
1900,Children,8547,4.5
1900,Children,8566,5.0
1900,Children,8913,4.0
1900,Children,9032,4.5
1900,Children,9168,1.0
1900,Children,9685,3.5
1900,Children,10027,4.0
1900,Children,11476,4.5
1900,Children,11612,5.0
1900,Children,12482,4.0
1900,Children,12657,4.0
1900,Children,13516,4.0
1900,Children,14129,3.5
1900,Children,14581,5.0
1900,Children,14978,5.0
1900,Children,15271,4.5
1900,Children,15639,4.5
1900,Children,16515,3.0
1900,Children,16555,5.0
1900,Children,16631,4.0
1900,Children,16645,4.0
1900,Children,17284,4.0
1900,Children,17288,4.5
1900,Children,17968,3.5
1900,Children,17980,4.0
1900,Children,18357,5.0
1900,Children,18714,4.0
1900,Children,18744,1.0
1900,Children,19007,4.0
1900,Children,19117,4.0
1900,Children,19375,4.0
1900,Children,19513,4.0
1900,Children,20073,5.0
1900,Children,20306,3.0
1900,Children,20590,4.0
1900,Children,20738,4.5
1900,Children,20869,4.0
1900,Children,23026,4.5
1900,Children,23073,4.5
1900,Children,23166,4.5
1900,Children,23468,4.5
1900,Children,23514,4.5
1900,Children,23885,3.0
1900,Children,24273,5.0
1900,Children,24302,4.0
1900,Children,24522,4.0
1900,Children,25364,5.0
1900,Children,25544,5.0
1900,Children,25688,4.5
1900,Children,25806,3.0
1900,Children,25896,4.0
1900,Children,25928,4.5
1900,Children,26244,5.0
1900,Children,27345,4.0
1900,Children,27772,4.0
1900,Children,27871,4.0
1900,Children,28319,5.0
1900,Children,28556,5.0
1900,Children,29010,4.0
1900,Children,29417,4.0
1900,Children,29526,4.0
1900,Children,29868,2.0
1900,Children,29898,5.0
1900,Children,30026,4.0
1900,Children,30027,5.0
1900,Children,30074,2.5
1900,Children,31145,5.0
1900,Children,31172,1.5
1900,Children,31563,4.0
1900,Children,32183,2.0
1900,Children,32255,5.0
1900,Children,32597,2.0
1900,Children,33144,4.0
1900,Children,33545,5.0
1900,Children,34362,4.0
1900,Children,34702,4.0
1900,Children,35453,4.0
1900,Children,35898,4.0
1900,Children,36311,4.0
1900,Children,37021,4.0
1900,Children,37574,5.0
1900,Children,37647,5.0
1900,Children,37668,3.0
1900,Children,38778,4.0
1900,Children,39351,4.0
1900,Children,39378,4.0
1900,Children,40482,3.0
1900,Children,41504,4.0
1900,Children,41638,4.5
1900,Children,41652,4.5
1900,Children,42494,4.0
1900,Children,42520,4.5
1900,Children,43294,3.0
1900,Children,43698,3.0
1900,Children,43966,4.5
1900,Children,44116,4.0
1900,Children,44144,2.0
1900,Children,44400,4.0
1900,Children,44558,4.0
1900,Children,44768,4.5
1900,Children,45141,4.0
1900,Children,45531,4.0
1900,Children,45622,4.0
1900,Children,45766,4.5
1900,Children,45973,5.0
1900,Children,46004,4.0
1900,Children,46151,4.0
1900,Children,46177,4.5
1900,Children,46402,4.0
1900,Children,46844,5.0
1900,Children,47299,3.0
1900,Children,47609,2.0
1900,Children,47901,5.0
1900,Children,48551,4.0
1900,Children,48805,4.5
1900,Children,49085,5.0
1900,Children,49344,1.0
1900,Children,49425,3.0
1900,Children,49481,0.5
1900,Children,49542,2.0
1900,Children,49655,5.0
1900,Children,50829,3.5
1900,Children,51166,5.0
1900,Children,51571,3.0
1900,Children,51632,4.0
1900,Children,51698,4.5
1900,Children,52219,4.0
1900,Children,52352,5.0
1900,Children,52679,3.5
1900,Children,52991,2.5
1900,Children,53263,4.5
1900,Children,53560,4.0
1900,Children,53881,4.0
1900,Children,54270,5.0
1900,Children,54594,3.0
1900,Children,54800,5.0
1900,Children,55374,5.0
1900,Children,56156,4.5
1900,Children,56187,4.0
1900,Children,56279,4.5
1900,Children,56351,4.0
1900,Children,56908,4.0
1900,Children,57451,5.0
1900,Children,57491,4.0
1900,Children,58263,2.5
1900,Children,58570,4.5
1900,Children,58582,5.0
1900,Children,58622,5.0
1900,Children,58810,0.5
1900,Children,59455,1.0
1900,Children,60935,3.0
1900,Children,60950,3.0
1900,Children,61057,3.0
1900,Children,61614,5.0
1900,Children,61698,4.0
1900,Children,61712,4.0
1900,Children,61944,5.0
1900,Children,62649,4.0
1900,Children,62827,3.5
1900,Children,62861,5.0
1900,Children,62971,4.0
1900,Children,63140,5.0
1900,Children,63184,1.0
1900,Children,63353,4.5
1900,Children,63559,5.0
1900,Children,63717,5.0
1900,Children,63783,5.0
1900,Children,63786,1.0
1900,Children,63875,4.5
1900,Children,64180,4.0
1900,Children,64743,4.5
1900,Children,64797,3.0
1900,Children,65077,4.0
1900,Children,65228,4.5
1900,Children,66236,4.0
1900,Children,66924,4.5
1900,Children,67076,5.0
1900,Children,67272,2.0
1900,Children,67626,4.5
1900,Children,67797,3.5
1900,Children,68178,4.5
1900,Children,68863,4.5
1900,Children,69737,5.0
1900,Children,69877,5.0
1900,Children,70187,4.5
1900,Children,70346,4.0
1900,Children,70374,5.0
1900,Children,70425,5.0
1900,Children,70429,4.0
1900,Children,70539,3.0
1900,Children,71303,2.5
1900,Children,71444,5.0
1900,Children,71617,5.0
1900,Children,71738,5.0
1900,Children,72217,5.0
1900,Children,72473,4.0
1900,Children,72559,3.5
1900,Children,72593,4.0
1900,Children,73369,4.0
1900,Children,74217,3.0
1900,Children,74704,4.5
1900,Children,74773,5.0
1900,Children,75136,3.5
1900,Children,75184,1.0
1900,Children,75940,2.0
1900,Children,75958,4.0
1900,Children,76203,4.0
1900,Children,76528,5.0
1900,Children,76710,5.0
1900,Children,77157,4.0
1900,Children,77411,4.5
1900,Children,77425,4.5
1900,Children,77609,3.5
1900,Children,78033,3.5
1900,Children,78035,3.5
1900,Children,78678,4.5
1900,Children,78690,4.0
1900,Children,78876,5.0
1900,Children,79108,5.0
1900,Children,79253,4.0
1900,Children,79679,4.0
1900,Children,79770,4.5
1900,Children,80253,4.0
1900,Children,80757,3.0
1900,Children,81035,5.0
1900,Children,81199,4.5
1900,Children,81367,4.5
1900,Children,81680,4.5
1900,Children,81692,3.0
1900,Children,81924,3.5
1900,Children,82099,4.5
1900,Children,82515,4.0
1900,Children,82815,4.0
1900,Children,82868,2.5
1900,Children,82984,4.0
1900,Children,83457,2.0
1900,Children,83525,4.5
1900,Children,83575,4.0
1900,Children,83604,1.0
1900,Children,83953,5.0
1900,Children,84278,0.5
1900,Children,84352,4.5
1900,Children,84457,4.0
1900,Children,84816,4.0
1900,Children,85108,3.0
1900,Children,85166,4.5
1900,Children,85224,4.5
1900,Children,85604,4.0
1900,Children,85836,4.0
1900,Children,86086,3.5
1900,Children,86239,4.5
1900,Children,86302,3.5
1900,Children,86571,5.0
1900,Children,86648,2.0
1900,Children,86673,5.0
1900,Children,86826,4.0
1900,Children,87268,5.0
1900,Children,87432,4.0
1900,Children,87533,5.0
1900,Children,87826,4.0
1900,Children,87898,4.0
1900,Children,88005,5.0
1900,Children,88355,4.0
1900,Children,88462,5.0
1900,Children,88867,1.0
1900,Children,89069,3.0
1900,Children,89436,4.5
1900,Children,90282,4.5
1900,Children,90629,4.0
1900,Children,91135,4.0
1900,Children,91892,4.5
1900,Children,91969,5.0
1900,Children,92273,4.0
1900,Children,92747,4.5
1900,Children,92863,4.5
1900,Children,92977,4.0
1900,Children,93449,4.5
1900,Children,93532,5.0
1900,Children,93731,3.5
1900,Children,93867,4.0
1900,Children,94843,0.5
1900,Children,94864,5.0
1900,Children,95890,5.0
1900,Children,95940,5.0
1900,Children,96834,4.5
1900,Children,96852,3.0
1900,Children,97133,4.0
1900,Children,97298,5.0
1900,Children,97736,4.0
1900,Children,97882,2.0
1900,Children,98113,4.0
1900,Children,98190,5.0
1900,Children,98782,4.0
1900,Children,98936,4.0
1900,Children,99266,4.0
1900,Children,99435,3.0
1900,Children,99657,0.5
1900,Children,99839,3.0
1900,Children,99858,4.0
1900,Children,99921,4.0
1900,Children,100060,3.0
1900,Children,100075,5.0
1900,Children,100837,4.0
1900,Children,101240,4.0
1900,Children,103199,5.0
1900,Children,103208,4.5
1900,Children,104245,4.0
1900,Children,104322,4.0
1900,Children,104343,2.5
1900,Children,104453,4.0
1900,Children,104689,4.5
1900,Children,105242,5.0
1900,Children,105282,5.0
1900,Children,105640,4.0
1900,Children,105710,3.0
1900,Children,106200,4.0
1900,Children,106488,4.0
1900,Children,106507,4.5
1900,Children,106953,5.0
1900,Children,106998,5.0
1900,Children,107239,4.5
1900,Children,107603,4.5
1900,Children,107656,4.0
1900,Children,107918,4.5
1900,Children,108236,5.0
1900,Children,108419,4.0
1900,Children,109159,5.0
1900,Children,109342,4.5
1900,Children,109396,4.0
1900,Children,109906,5.0
1900,Children,109950,4.0
1900,Children,109993,5.0
1900,Children,111165,4.5
1900,Children,111182,4.5
1900,Children,111275,3.5
1900,Children,111399,3.5
1900,Children,111691,5.0
1900,Children,111726,5.0
1900,Children,112676,3.0
1900,Children,113123,5.0
1900,Children,113250,4.5
1900,Children,113814,4.5
1900,Children,113874,5.0
1900,Children,115067,4.0
1900,Children,115443,4.0
1900,Children,116271,4.0
1900,Children,116505,5.0
1900,Children,116631,4.0
1900,Children,116846,5.0
1900,Children,116861,2.0
1900,Children,117287,0.5
1900,Children,117528,4.5
1900,Children,117790,4.0
1900,Children,118840,5.0
1900,Children,119033,3.0
1900,Children,119099,1.0
1900,Children,119255,4.5
1900,Children,119422,4.0
1900,Children,119534,1.0
1900,Children,120465,4.0
1900,Children,121219,4.0
1900,Children,122656,4.0
1900,Children,122701,1.0
1900,Children,122712,4.0
1900,Children,122743,2.0
1900,Children,123040,5.0
1900,Children,123100,4.0
1900,Children,124089,5.0
1900,Children,124367,4.0
1900,Children,124449,5.0
1900,Children,124534,4.0
1900,Children,124624,5.0
1900,Children,124678,4.0
1900,Children,124920,5.0
1900,Children,125445,3.0
1900,Children,125647,5.0
1900,Children,126580,4.0
1900,Children,126832,4.0
1900,Children,126920,4.0
1900,Children,126999,5.0
1900,Children,127650,5.0
1900,Children,127821,1.0
1900,Children,128354,5.0
1900,Children,128404,3.5
1900,Children,129204,5.0
1900,Children,129559,4.5
1900,Children,130231,5.0
1900,Children,130287,4.0
1900,Children,130521,5.0
1900,Children,130522,4.0
1900,Children,131161,4.5
1900,Children,131867,5.0
1900,Children,132748,3.5
1900,Children,132757,5.0
1900,Children,132971,5.0
1900,Children,133016,3.0
1900,Children,133086,5.0
1900,Children,133677,4.5
1900,Children,133973,4.0
1900,Children,134107,4.0
1900,Children,134290,3.0
1900,Children,134346,5.0
1900,Children,134485,1.0
1900,Children,134537,4.0
1900,Children,134596,4.0
1900,Children,134707,4.0
1900,Children,134816,4.0
1900,Children,134907,5.0
1900,Children,135427,5.0
1900,Children,136028,3.0
1900,Children,136530,4.0
1900,Children,136537,5.0
1900,Children,136634,1.0
1900,Children,136752,4.0
1900,Children,137174,4.0
1900,Children,138227,4.0
1900,Children,138332,4.0
1900,Children,139022,4.0
1900,Children,140151,3.0
1900,Children,141412,4.0
1900,Children,141540,4.0
1900,Children,141579,2.0
1900,Children,141768,5.0
1900,Children,142297,1.0
1900,Children,142420,3.5
1900,Children,142461,4.0
1900,Children,142544,3.5
1900,Children,142651,5.0
1900,Children,142738,5.0
1900,Children,142777,3.5
1900,Children,142872,5.0
1900,Children,142994,5.0
1900,Children,144464,5.0
1900,Children,144849,5.0
1900,Children,144850,5.0
1900,Children,145024,3.0
1900,Children,145043,5.0
1900,Children,145620,5.0
1900,Children,145896,5.0
1900,Children,146516,4.0
1900,Children,146942,3.5
1900,Children,147378,4.0
1900,Children,147515,4.0
1900,Children,147791,4.0
1900,Children,148235,4.0
1900,Children,149144,5.0
1900,Children,149174,5.0
1900,Children,149281,4.5
1900,Children,149367,1.0
1900,Children,149585,4.0
1900,Children,149596,4.5
1900,Children,150452,3.5
1900,Children,150728,4.0
1900,Children,150946,4.0
1900,Children,151022,4.5
1900,Children,151607,4.0
1900,Children,152076,1.0
1900,Children,152215,3.0
1900,Children,153123,3.5
1900,Children,154058,5.0
1900,Children,154260,5.0
1900,Children,155418,4.5
1900,Children,155618,4.0
1900,Children,155983,5.0
1900,Children,156045,5.0
1900,Children,156339,5.0
1900,Children,156471,5.0
1900,Children,156633,4.5
1900,Children,156907,3.0
1900,Children,156936,4.5
1900,Children,157565,4.5
1900,Children,157675,4.0
1900,Children,157840,3.5
1900,Children,157943,3.0
1900,Children,158002,5.0
1900,Children,158279,5.0
1900,Children,158464,3.5
1900,Children,158639,4.5
1900,Children,158696,4.0
1900,Children,158840,5.0
1900,Children,158879,5.0
1900,Children,159044,4.0
1900,Children,160159,3.0
1900,Children,160375,4.5
1900,Children,161143,5.0
1900,Children,161949,1.0
1900,Children,161984,4.0
1900,Children,162377,4.5
1900,Children,163663,5.0
1900,Children,164760,5.0
1900,Children,165257,5.0
1900,Children,165489,4.5
1900,Children,166602,4.0
1900,Children,166840,5.0
1900,Children,167070,4.0
1900,Children,167955,1.5
1900,Children,168502,4.0
1900,Children,169057,5.0
1900,Children,170042,4.0
1900,Children,170046,4.0
1900,Children,170404,4.0
1900,Children,170517,4.5
1900,Children,171433,5.0
1900,Children,171619,4.5
1900,Children,171865,5.0
1900,Children,172047,5.0
1900,Children,172052,1.0
1900,Children,172096,4.5
1900,Children,172271,4.0
1900,Children,172538,4.0
1900,Children,172649,0.5
1900,Children,172736,4.5
1900,Children,173805,3.0
1900,Children,174224,4.5
1900,Children,175250,3.0
1900,Children,175805,3.5
1900,Children,175922,1.0
1900,Children,176074,4.0
1900,Children,176088,1.0
1900,Children,176209,2.5
1900,Children,176229,5.0
1900,Children,176250,4.0
1900,Children,176295,5.0
1900,Children,176471,4.0
1900,Children,176545,5.0
1900,Children,177506,5.0
1900,Children,177814,5.0
1900,Children,178106,5.0
1900,Children,178335,4.0
1900,Children,178517,2.5
1900,Children,178575,4.5
1900,Children,178648,4.5
1900,Children,178817,2.5
1900,Children,179221,4.0
1900,Children,179452,4.0
1900,Children,179841,5.0
1900,Children,179989,3.0
1900,Children,180435,5.0
1900,Children,181007,4.5
1900,Children,181138,3.0
1900,Children,181198,4.0
1900,Children,181292,3.5
1900,Children,181347,5.0
1900,Children,181555,4.0
1900,Children,181635,4.0
1900,Children,182028,4.5
